Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production Tons,Average Employees,Labor Hours
2020,3302937,Ccu Bellaire Dock,Ohio,Belmont,Active,Surface,Independent Producer Operator,Preparation Plant,Ccu Coal And Construction Llc,"544 Chestnut St., Coshocton, OH 43812",,Appalachia Northern,0,5,10064
2020,3300968,Hopedale Mine,Ohio,Harrison,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Leesville Land Llc,"86900 Sinfield Road, Hopedale, OH 43976",,Appalachia Northern,281612,77,144163
2020,3304187,Leesville Land Llc,Ohio,Harrison,Temporarily closed,Underground,Independent Producer Operator,Preparation Plant,"Appalachian Resource Company,","P.O. Box 415, Hopedale, OH 43976",,Appalachia Northern,0,10,22535
2020,3304414,Ccu Harrison Strip,Ohio,Harrison,Active,Surface,Independent Producer Operator,Mine only,Ccu Coal And Construction Llc,"544 Chestnut St., Coshocton, OH 43812",,Appalachia Northern,193861,23,44781
2020,3304577,Ccu Sexton Strip,Ohio,Harrison,Active,Surface,Independent Producer Operator,Mine only,Ccu Coal And Construction Llc,"544 Chestnut St., Coshocton, OH 43812",,Appalachia Northern,165772,22,48194
2020,3304645,Vail Mine,Ohio,Harrison,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"28490 Birmingham Road, Freeport, OH 43973",,Appalachia Northern,360138,34,72865
2020,3301070,Century Mine,Ohio,Monroe,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,"Belmont County Coal Resources,","43521 Mayhugh Hill Road, Beallsville, OH 43716",,Appalachia Northern,1689296,172,393887
2020,3301925,Orange Strip,Ohio,Noble,Active,Surface,Independent Producer Operator,Mine only,B & N Coal Inc,"P.O. Box 100, Dexter City, OH 45727",,Appalachia Northern,460913,46,118751
2020,3304520,Buckingham Mine,Ohio,Perry,Active,Surface,Independent Producer Operator,Preparation Plant,Ccu Coal And Construction Llc,"P.O. Box 400, Corning, OH 43730",,Appalachia Northern,0,1,1589
2020,3304520,Buckingham Mine,Ohio,Perry,Active,Underground,Independent Producer Operator,Preparation Plant,Ccu Coal And Construction Llc,"P.O. Box 400, Corning, OH 43730",,Appalachia Northern,0,9,18268
2020,3304526,Buckingham  Mine,Ohio,Perry,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Ccu Coal And Construction Llc,"P.O. Box 400, Corning, OH 43730",,Appalachia Northern,104168,25,42079
2020,3303793,Stonecreek Mine,Ohio,Tuscarawas,Active,Surface,Independent Producer Operator,Preparation Plant,Kimble Clay & Limestone,"3596 St. Rt. 39 Nw, Dover, OH 44622",,Appalachia Northern,0,8,17168
2020,3304179,Ccu Tuscarawas Strip,Ohio,Tuscarawas,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Ccu Coal And Construction Llc,"544 Chestnut St., Coshocton, OH 43812",,Appalachia Northern,11771,14,27059
2020,3304509,Tusky,Ohio,Tuscarawas,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"5600 Pleasant Valley Road Se, Uhrichsville, OH 44683",,Appalachia Northern,101086,20,40438
2020,3304609,Tusky Prep,Ohio,Tuscarawas,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"5600 Pleasant Valley Road Se, Uhrichsville, OH 44683",,Appalachia Northern,0,5,11047
2020,3301358,Sands Hill Strip,Ohio,Vinton,Temporarily closed,Surface,Independent Producer Operator,Preparation Plant,Sands Hill Mining Llc,"1030 Hamburg Road, Raleigh, IL 62977",,Appalachia Northern,0,6,6434
2020,3402168,Spur Mine,Oklahoma,Craig,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Brakefield Equipment, Inc.","P.O. Box 225, Adair, OK 74330",,Interior,645,15,27410
2020,3401062,Joshua Coal Company,Oklahoma,Okmulgee,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Joshua Coal Company,"P.O. Box 897, Dewar, OK 74431",,Interior,150,2,548
2020,3608135,Darmac No. 2 Mine,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,286201,28,61764
2020,3608138,Dutch Run Coal Preparation Pla,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,0,12,26567
2020,3608701,Dutch Run,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,201658,22,55729
2020,3608785,Parkwood Mine,Pennsylvania (Bituminous),Armstrong,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,118417,18,38901
2020,3609923,Tasara Strips,Pennsylvania (Bituminous),Bedford,Active,Surface,Independent Producer Operator,Mine only,"J & J Svonavec Excavating, Inc","110 Windermere Lane, Somerset, PA 15501",,Appalachia Northern,186973,22,50653
2020,3610246,Richards Mine,Pennsylvania (Bituminous),Bedford,Temporarily closed,Surface,Independent Producer Operator,Mine only,Robindale Energy Services Inc.,"224 Grange Hill Road, Armagh, PA 15920",,Appalachia Northern,6106,2,334
2020,3608398,Epb Strip,Pennsylvania (Bituminous),Cambria,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,E P Bender Coal Company,"P.O. Box 594, Carrolltown, PA 15722",,Appalachia Northern,8087,10,18811
2020,3609122,Laurel Sand And Stone Inc,Pennsylvania (Bituminous),Cambria,Active,Surface,Independent Producer Operator,Mine only,Laurel Sand & Stone Incorporat,"210 E Main St, Ligonier, PA 15658",,Appalachia Northern,72639,15,31462
2020,3609127,Madison Mine,Pennsylvania (Bituminous),Cambria,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,548288,65,149451
2020,3609246,Portage Plant,Pennsylvania (Bituminous),Cambria,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,0,18,43945
2020,3609306,Kellar #2,Pennsylvania (Bituminous),Cambria,Temporarily closed,Surface,Independent Producer Operator,Mine only,Kellar Augering,"11976 Rt 954 Hwy N., Creekside, PA 15732",,Appalachia Northern,6689,3,1601
2020,3609308,Cresson,Pennsylvania (Bituminous),Cambria,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,199386,33,69077
2020,3609886,Solomon Run  Mine,Pennsylvania (Bituminous),Cambria,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Rjc Kohl Inc,"1927 Killen School Road, Nicktown, PA 15762",,Appalachia Northern,2208,1,28
2020,3610258,Driscoll Hollow Mine,Pennsylvania (Bituminous),Cambria,Active,Surface,Independent Producer Operator,Mine only,"Coal Loaders, Inc.","210 East Mine Street, Ligonier, PA 15658",,Appalachia Northern,26230,4,7614
2020,3610294,Brown Mine,Pennsylvania (Bituminous),Cambria,Active,Surface,Independent Producer Operator,Mine only,Amerikohl Mining,"202 Sunset Drive, Butler, PA 16601",,Appalachia Northern,44851,5,9004
2020,3608488,Banks Bank,Pennsylvania (Anthracite),Carbon,Active,Surface,Independent Producer Operator,Preparation Plant,Rossi Excavating Company,"Rr #1 Box 189e, Beaver Meadow, PA 18216",,Appalachia Northern,0,9,17969
2020,3610225,Spring Mountain Strip,Pennsylvania (Anthracite),Carbon,Active,Surface,Independent Producer Operator,Mine only,"Atlantic Carbon Group, Inc.","100 Hazlebrook Road, Hazle Townshi, PA 18201",,Appalachia Northern,27213,21,15151
2020,3605208,Ancient Sun Strip Saylor-Mckin,Pennsylvania (Bituminous),Clarion,Active,Surface,Independent Producer Operator,Mine only,Ancient Sun Inc,"P.O. Box 129, Shippenville, PA 16254",,Appalachia Northern,5162,2,3110
2020,3609819,K & A Strips,Pennsylvania (Bituminous),Clarion,Active,Surface,Independent Producer Operator,Mine only,K & A Mining,"119 Atwell Lane, Kennerdell, PA 16374",,Appalachia Northern,20070,4,3452
2020,3610321,Burns Farm,Pennsylvania (Bituminous),Clarion,Active,Surface,Independent Producer Operator,Mine only,"Ben Hal Mining, Inc.","389 Irishtown Road, Grove City, PA 16127",,Appalachia Northern,41372,4,5280
2020,3610323,Shankle Mine,Pennsylvania (Bituminous),Clarion,Active,Surface,Independent Producer Operator,Mine only,Reichard Contracting Inc,"212 Olean Trail, New Bethlehem, PA 16242",,Appalachia Northern,10130,6,7735
2020,3600884,"River Hill Coal Co., Inc.",Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,River Hill Coal Company Inc,"P.O. Box 141, Kylertown, PA 16847",,Appalachia Northern,13637,13,21312
2020,3601241,Rockton/Shaffer Mine,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Strishock Llc,"220 Hillcrest Drive, Dubois, PA 15801",,Appalachia Northern,3565,10,15873
2020,3602733,Kasubick #4,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Kasubick Brothers Coal Co.,"501 David Street, Houtzdale, PA 16651",,Appalachia Northern,4451,2,3760
2020,3604186,A W Long Coal Company,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,A W Long Coal Company,"127 Logan Street, Philipsburg, PA 16866",,Appalachia Northern,1007,1,500
2020,3605493,Reese No 1 & 2 Strip,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Philip Reese Coal Company Inc,"P.O. Box 14, Karthaus, PA 16845",,Appalachia Northern,1300,2,588
2020,3606586,Waroquier #1,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,"Waroquier Coal, Inc.","P.O. Box 128, Clearfield, PA 16830",,Appalachia Northern,2097,7,8406
2020,3607670,King #1,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,King Coal Sales Inc,"P.O. Box 712, Philipsburg, PA 16866",,Appalachia Northern,10271,7,13939
2020,3607746,Lady Jane Plant,Pennsylvania (Bituminous),Clearfield,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,0,7,13179
2020,3608163,Hoover Job,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Junior Coal Contracting Inncor,"2330 Six Mile Road, Philipsburg, PA 16866",,Appalachia Northern,20953,17,36826
2020,3608248,Shawver Operation,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Hilltop Coal Company,"12 Duchtown Rd, Houtzdale, PA 16651",,Appalachia Northern,3478,4,4045
2020,3608504,Pioneer #1,Pennsylvania (Bituminous),Clearfield,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Warren C Hartman Contractor,"5315 Bigler Road, Clearfield, PA 16830",,Appalachia Northern,3408,1,942
2020,3608750,"Bell Resources, Inc",Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Bell Resources Inc.,"1340 Hoyt Road, Curwensville, PA 16833",,Appalachia Northern,34307,12,20554
2020,3609355,Penfield Mine,Pennsylvania (Bituminous),Clearfield,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,7113,11,19431
2020,3609477,Harmony Mine,Pennsylvania (Bituminous),Clearfield,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,219832,23,53136
2020,3609603,Res Shawville,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Res Coal Llc,"224 Grange Hall Road, Armagh, PA 15920",,Appalachia Northern,119437,29,63208
2020,3609604,Res Houtzdale,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Res Coal Llc,"224 Grange Hall Road, Armagh, PA 15920",,Appalachia Northern,88658,16,32855
2020,3609605,Res Morrisdale,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Res Coal Llc,"224 Grange Hall Road, Armagh, PA 15920",,Appalachia Northern,247318,42,90714
2020,3609956,3139,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,E E & S Auger Mining Inc,"687 Ambrose Road, Home, PA 15747",,Appalachia Northern,10820,3,1204
2020,3609965,Horton Strips,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,"Black Cat Coal, Llc","446 Wm Cemetery Road, Curwensville, PA 16833",,Appalachia Northern,13870,5,4250
2020,3610036,Conrail Tipple,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Preparation Plant,Res Coal Llc,"224 Grange Hall Road, Armagh, PA 15920",,Appalachia Northern,0,11,27382
2020,3610253,Corbet South Mine,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Res Coal Llc,"224 Grange Hall Road, Armagh, PA 15920",,Appalachia Northern,8918,2,2343
2020,3610279,3165,Pennsylvania (Bituminous),Clearfield,Temporarily closed,Surface,Independent Producer Operator,Mine only,E E & S Auger Mining Inc,"687 Ambrose Road, Home, PA 15747",,Appalachia Northern,2965,3,504
2020,3610291,Woolridge #4,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Swisher Contracting Inc,"P.O. Box 1223, Clearfield, PA 16830",,Appalachia Northern,27796,7,8266
2020,3610310,Auger #1,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,"Crazy Horse Coal Company, Llc","5995 Fire Tower Road, Mahaffey, PA 15757",,Appalachia Northern,357,6,5846
2020,3610339,Auger 11,Pennsylvania (Bituminous),Clearfield,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,E.E. & S. Auger Mining Inc.,"687 Ambrose Road, Home, PA 15747",,Appalachia Northern,5980,3,872
2020,3610346,Auger #2,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,"Crazy Horse Coal Company, Llc","5995 Fire Tower Road, Mahaffey, PA 15757",,Appalachia Northern,500,14,13543
2020,3605023,Morris Ridge Strip,Pennsylvania (Anthracite),Columbia,Active,Surface,Independent Producer Operator,Preparation Plant,Mallard Contracting Company In,"122 Wilburton Road, Mount Carmel, PA 17851",,Appalachia Northern,0,17,30787
2020,3608780,Logan Surface Mine,Pennsylvania (Anthracite),Columbia,Active,Surface,Independent Producer Operator,Mine only,Blaschak Coal Corp,"Route 54, P.O. Box 12, Mahanoy City, PA 17948",United Mine Workers Of America,Appalachia Northern,81601,34,68261
2020,3601919,Rausch Creek Coal Preparation,Pennsylvania (Anthracite),Dauphin,Active,Surface,Independent Producer Operator,Preparation Plant,Rausch Creek Coal Preparation,"P.O. Box 1, Wiconisco, PA 17097",,Appalachia Northern,0,3,6743
2020,3601919,Rausch Creek Coal Preparation,Pennsylvania (Anthracite),Dauphin,Active,Underground,Independent Producer Operator,Preparation Plant,Rausch Creek Coal Preparation,"P.O. Box 1, Wiconisco, PA 17097",,Appalachia Northern,0,3,6743
2020,3609435,Williamstown Mine #1,Pennsylvania (Anthracite),Dauphin,Active,Underground,Independent Producer Operator,Mine only,"Kimmel's Mining, Inc","P.O. Box 8, Williamstown, PA 17098",,Appalachia Northern,10195,8,15880
2020,3606393,Wymps Gap Surface Coal Mine,Pennsylvania (Bituminous),Fayette,Active,Surface,Independent Producer Operator,Mine only,Charles L Swenglish & Sons Coa,"P.O. Box 43, Smithfield, PA 15478",,Appalachia Northern,1181,3,3280
2020,3609826,T & B Strip,Pennsylvania (Bituminous),Fayette,Active,Surface,Independent Producer Operator,Mine only,T & B Excavating Inc.,"P.O. Box 337, Mcclellandtow, PA 15458",,Appalachia Northern,6671,2,1241
2020,3610053,Fay Penn #1,Pennsylvania (Bituminous),Fayette,Active,Surface,Independent Producer Operator,Mine only,Valhalla Mining Company Llc,"195 Pechin Road, Dunbar, PA 15431",,Appalachia Northern,843,1,580
2020,3605018,Cumberland Mine,Pennsylvania (Bituminous),Greene,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Iron Cumberland Llc,"855 Kirby Road, Waynesburg, PA 15370",United Mine Workers Of America,Appalachia Northern,5621165,691,1262443
2020,3607230,Bailey Mine,Pennsylvania (Bituminous),Greene,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consol Pennsylvania Coal Compa,"1000 Consol Energy Drive, Canonsburg, PA 15317",,Appalachia Northern,8668477,694,1260224
2020,3610045,Harvey Mine,Pennsylvania (Bituminous),Greene,Active,Underground,Independent Producer Operator,Mine only,Consol Pennsylvania Coal Compa,"1000 Consol Energy Drive, Canonsburg, PA 15317",,Appalachia Northern,4410039,264,574113
2020,4601968,Monongalia County Mine,Pennsylvania (Bituminous),Greene,Active,Underground,Independent Producer Operator,Mine and Preparation Plant,Monongalia County Coal Resourc,"P.O. Box 720, Brave, PA 15316",United Mine Workers Of America,Appalachia Northern,2294715,292,611235
2020,3607437,Rochester Mills Strip Mine,Pennsylvania (Bituminous),Indiana,Permanently abandoned,Surface,Independent Producer Operator,Mine only,T L H Coal Co.,"1425 Olsen Road, Marion Center, PA 15759",,Appalachia Northern,3434,1,35
2020,3607688,Clymer Prep Plant,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,0,10,22552
2020,3607880,Condor Mine,Pennsylvania (Bituminous),Indiana,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Simkol Corp.,"1005-A Bush Road, Saltsburg, PA 15681",,Appalachia Northern,2118,2,944
2020,3609185,Auger 3152,Pennsylvania (Bituminous),Indiana,Temporarily closed,Surface,Independent Producer Operator,Mine only,E E & S Auger Mining Inc,"687 Ambrose Road, Home, PA 15747",,Appalachia Northern,3964,3,836
2020,3609287,Lowry Mine,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,72632,15,27782
2020,3609342,Barrett Mine,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,371016,37,75807
2020,3609394,Knob Creek,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,165864,26,57074
2020,3609407,Heilwood,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,165658,21,47793
2020,3609437,Brush Valley,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,573229,52,114426
2020,3609595,Coral-Graceton,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market St, Kittanning, PA 16201",,Appalachia Northern,135781,18,42191
2020,3609972,Crooked Creek Mine,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,516209,55,116514
2020,3610219,Crooked Creek Prep Plant,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,0,13,26659
2020,3603561,Mcclure Strip,Pennsylvania (Bituminous),Jefferson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,P & N Coal Company Inc,"680 Old Route 119 Highway N, Indiana, PA 15701",,Appalachia Northern,16461,27,56197
2020,3604782,Worthville Mine,Pennsylvania (Bituminous),Jefferson,Active,Surface,Independent Producer Operator,Mine only,Original Fuels Inc,"P.O. Box 343, Punxsutawney, PA 15767",,Appalachia Northern,4196,5,8597
2020,3605828,Yenzi Strip #3 Mine,Pennsylvania (Bituminous),Jefferson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Original Fuels Inc,"91 Cool Spring Road - P.O. Box, Punxsutawney, PA 15767",,Appalachia Northern,7022,1,2425
2020,3606562,Reichard Strips,Pennsylvania (Bituminous),Jefferson,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Reichard Contracting, Inc.","212 Olean Trail, New Bethlehem, PA 16242",,Appalachia Northern,8480,6,6290
2020,3609436,Kocjancic,Pennsylvania (Bituminous),Jefferson,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,154448,17,28101
2020,3610256,Mayo Operation,Pennsylvania (Bituminous),Jefferson,Temporarily closed,Surface,Independent Producer Operator,Mine only,P & N Coal Company Inc,"240 West Mahoning Street, Po B, Punxsutawney, PA 15767",,Appalachia Northern,1446,2,3034
2020,3604383,Lattimer Division,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Blaschak Coal Corp.,"Route 54, P O Box 12, Mahanoy City, PA 17948",United Mine Workers Of America,Appalachia Northern,53327,27,59360
2020,3605855,Laurel Breaker,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,"Carbon Sales, Inc.","350 Johnson St., Wilkes-Barre, PA 18702",,Appalachia Northern,0,7,13536
2020,3608391,Glen Lyon Operation,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine only,Susquehanna Coal Company,"P.O. Box 85, Glen Lyon, PA 18617",,Appalachia Northern,8752,14,27149
2020,3608550,Hazleton Shaft South,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine only,"Atlantic Carbon Group, Inc.","P.O. Box 435, Hazleton, PA 18201",,Appalachia Northern,604167,60,117970
2020,3608649,Jeddo No 8 Preparation Plant,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,Jeddo Coal Company,"46 Public Square Ste 600, Wilkes-Barre, PA 18701",United Mine Workers Of America,Appalachia Northern,0,8,16916
2020,3608766,Hazleton Shaft,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,"Atlantic Carbon Group, Inc.","P.O. Box 435, Hazleton, PA 18201",,Appalachia Northern,0,67,115922
2020,3609210,Stockton Preparation Facility,Pennsylvania (Anthracite),Luzerne,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,"Atlantic Carbon Group, Inc.","39, Hazleton, PA 18201",,Appalachia Northern,0,22,37815
2020,3609445,Mountain Top Anthracite,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Preparation Plant,Shamokin Filler Company Inc,"1550 Crestwood Drive, Mountaintop, PA 18707",,Appalachia Northern,0,4,6513
2020,3602703,Fisher Mining Company,Pennsylvania (Bituminous),Lycoming,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Fisher Mining Company,"40 Choate Circle, Montoursville, PA 17754",,Appalachia Northern,180220,28,72230
2020,3608322,Oaks Plant,Pennsylvania (Anthracite),Montgomery,Active,Surface,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970",,Appalachia Northern,0,2,3427
2020,3608322,Oaks Plant,Pennsylvania (Anthracite),Montgomery,Active,Underground,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970",,Appalachia Northern,0,2,3427
2020,3602203,N & L Slope,Pennsylvania (Anthracite),Northumberland,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Bear Gap Coal Company Llc,"859 East Market Street, Spring Glen, PA 17978",,Appalachia Northern,2254,3,1008
2020,3602945,Carbon Plant (Preparation),Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Preparation Plant,Shamokin Filler Company Inc.,"453 Venn Access Road, Coal Township, PA 17866",,Appalachia Northern,0,28,50106
2020,3608489,West Spring Energy,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,"West Spring Energy, Llc","P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,115477,15,30965
2020,3609231,Zerbe 10 Mine,Pennsylvania (Anthracite),Northumberland,Temporarily closed,Surface,Independent Producer Operator,Mine only,Fox Coal Company Inc.,"212 W. Cherry St., Mt. Carmel, PA 17851",,Appalachia Northern,1735,2,520
2020,3609322,West End,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Farragut Anthracite Company,"122 Wilburton Road, Mount Carmel, PA 17851",,Appalachia Northern,40605,11,22780
2020,3609348,Crystal Strip,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Last Time Coal,"119 Greenwood St., Trevorton, PA 17881",,Appalachia Northern,11203,2,1670
2020,3609475,No 13 Slope,Pennsylvania (Anthracite),Northumberland,Temporarily closed,Underground,Independent Producer Operator,Mine only,Robert Shingara Coal,"311 Shingara Lane, Sunbury, PA 17801",,Appalachia Northern,5481,3,3420
2020,3609545,Mustang Stripping,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,D Molesevich & Sons Constructi,"P.O. Box 121, Mt. Carmel, PA 17851",,Appalachia Northern,19208,10,9708
2020,3609548,Trevorton Strip,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Keystone Anthracite Company In,"259 North Second Street, Girardville, PA 17935",,Appalachia Northern,38572,5,13484
2020,3609558,Locust Summit Strip Mine,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,White Horse Energy Llc,"35 Dutch Rd, Ashland, PA 17921",,Appalachia Northern,43097,8,15085
2020,3609632,No 1 Stripping,Pennsylvania (Anthracite),Northumberland,Temporarily closed,Surface,Independent Producer Operator,Mine only,Clinton M Wynn Mining,"419 Shingara Lane, Sunbury, PA 17801",,Appalachia Northern,510,3,250
2020,3609843,Atlas Anthracite Coal Corporat,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Preparation Plant,D. Molesevich & Sons Construct,"P.O. Box 121, Mount Carmel, PA 17851",,Appalachia Northern,0,10,15565
2020,3609885,Blue Ridge Mining,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Blue Ridge Mining Lp,"4483 State Route 125, Coal Township, PA 17866",,Appalachia Northern,252,2,284
2020,3610110,Bottom Rock Slope,Pennsylvania (Anthracite),Northumberland,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Clinton M Wynn Mining,"419 Shingara Lane, Sunbury, PA 17801",,Appalachia Northern,3164,3,1030
2020,3610127,Big Mountain Anthracite #1 Pit,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Big Mountain Anthracite,"74 Jushwa Road, Trevorton, PA 17978",,Appalachia Northern,4730,1,1820
2020,3601760,Greenwood,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Contractor,Preparation Plant,"Lehigh Anthracite Coal, Llc","1233 East Broad St.,, Tamaqua, PA 18252",,Appalachia Northern,0,52,106721
2020,3601761,Tamaqua Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,"Lehigh Anthracite Coal, Llc","1233 E. Broad Street, Tamaqua, PA 18252",,Appalachia Northern,229448,51,104190
